area_code,area_name,population,seifa_quintile,remoteness,drug_type,episodes,rate_per_100k,financial_year
406021141,Outback,6236,Q2,Inner Regional Australia,Hallucinogens,0,0.0,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Multiple drug use,4,64.1,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,32.1,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Non-opioid analgesic and antirheumatic,2,32.1,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Cannabinoids,11,176.4,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Other,0,0.0,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",2,32.1,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Inhalants,0,0.0,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Anaesthetics,0,0.0,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,All drug-related,65,1042.3,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Alcohol,69,508.8,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Psychostimulants,29,213.8,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Opioid,13,95.9,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Hallucinogens,4,29.5,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Multiple drug use,11,81.1,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",10,73.7,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Cannabinoids,7,51.6,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Other,0,0.0,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",12,88.5,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Steroids or hormones,1,7.4,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Inhalants,0,0.0,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Anaesthetics,0,0.0,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,Androgens and anabolic congeners,1,7.4,2024-25
406021142,Port Augusta,13561,Q3,Outer Regional Australia,All drug-related,157,1157.7,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Alcohol,24,522.0,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Psychostimulants,7,152.2,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Opioid,2,43.5,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Hallucinogens,0,0.0,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Multiple drug use,7,152.2,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,65.2,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Non-opioid analgesic and antirheumatic,1,21.7,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Cannabinoids,1,21.7,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Other,1,21.7,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,21.7,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Steroids or hormones,0,0.0,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Inhalants,0,0.0,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Anaesthetics,0,0.0,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406021143,Roxby Downs,4598,Q4,Remote Australia,All drug-related,47,1022.2,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Alcohol,15,446.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Psychostimulants,2,59.5,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Opioid,1,29.7,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Hallucinogens,0,0.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Multiple drug use,1,29.7,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,59.5,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Cannabinoids,3,89.2,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Other,0,0.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,29.7,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Anaesthetics,2,59.5,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
407011144,Goolwa - Port Elliot,3363,Q5 - least disadvantaged,Very Remote Australia,All drug-related,27,802.9,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Alcohol,32,499.1,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Psychostimulants,7,109.2,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Opioid,1,15.6,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Hallucinogens,0,0.0,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Multiple drug use,7,109.2,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,15.6,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,3,46.8,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Cannabinoids,3,46.8,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Other,0,0.0,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",2,31.2,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Inhalants,1,15.6,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
407011145,Kangaroo Island,6412,Q1 - most disadvantaged,Very Remote Australia,All drug-related,57,889.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Alcohol,16,498.3,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Psychostimulants,5,155.7,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Opioid,2,62.3,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Hallucinogens,0,0.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Multiple drug use,7,218.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,62.3,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,62.3,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Cannabinoids,3,93.4,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Other,0,0.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,124.6,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Inhalants,0,0.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Anaesthetics,0,0.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
407011146,Strathalbyn,3211,Q2,Very Remote Australia,All drug-related,41,1276.9,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Alcohol,16,307.3,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Psychostimulants,5,96.0,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Opioid,3,57.6,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Hallucinogens,1,19.2,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Multiple drug use,5,96.0,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,57.6,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Non-opioid analgesic and antirheumatic,1,19.2,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Cannabinoids,2,38.4,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Other,2,38.4,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,76.8,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Steroids or hormones,0,0.0,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Inhalants,0,0.0,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Anaesthetics,1,19.2,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,Androgens and anabolic congeners,0,0.0,2024-25
407011147,Strathalbyn Surrounds,5206,Q3,Major Cities of Australia,All drug-related,43,826.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Alcohol,66,508.7,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Psychostimulants,25,192.7,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Opioid,8,61.7,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Hallucinogens,2,15.4,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Multiple drug use,7,54.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",0,0.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Non-opioid analgesic and antirheumatic,2,15.4,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Cannabinoids,11,84.8,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Other,2,15.4,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",11,84.8,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Inhalants,0,0.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Anaesthetics,0,0.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
407011148,Victor Harbor,12973,Q4,Inner Regional Australia,All drug-related,134,1032.9,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Alcohol,29,497.9,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Psychostimulants,11,188.8,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Opioid,6,103.0,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Hallucinogens,2,34.3,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Multiple drug use,1,17.2,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,17.2,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Non-opioid analgesic and antirheumatic,3,51.5,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Cannabinoids,5,85.8,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Other,2,34.3,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,17.2,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Steroids or hormones,1,17.2,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Inhalants,1,17.2,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Anaesthetics,1,17.2,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
407011149,Yankalilla,5825,Q5 - least disadvantaged,Outer Regional Australia,All drug-related,64,1098.7,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Alcohol,31,343.3,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Psychostimulants,7,77.5,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Opioid,12,132.9,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Hallucinogens,1,11.1,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Multiple drug use,9,99.7,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",4,44.3,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Non-opioid analgesic and antirheumatic,1,11.1,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Cannabinoids,7,77.5,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Other,1,11.1,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",7,77.5,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Steroids or hormones,0,0.0,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Inhalants,0,0.0,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Anaesthetics,0,0.0,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
407021150,Grant,9030,Q1 - most disadvantaged,Remote Australia,All drug-related,80,885.9,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Alcohol,25,514.0,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Psychostimulants,4,82.2,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Opioid,4,82.2,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Hallucinogens,1,20.6,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Multiple drug use,1,20.6,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,61.7,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Cannabinoids,2,41.1,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Other,1,20.6,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",3,61.7,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Inhalants,1,20.6,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Anaesthetics,0,0.0,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
407021151,Kingston - Robe,4864,Q2,Very Remote Australia,All drug-related,45,925.2,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Alcohol,46,459.3,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Psychostimulants,17,169.7,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Opioid,5,49.9,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Hallucinogens,4,39.9,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Multiple drug use,14,139.8,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,10.0,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Non-opioid analgesic and antirheumatic,1,10.0,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Cannabinoids,4,39.9,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Other,4,39.9,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",6,59.9,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
407021152,Millicent,10015,Q3,Very Remote Australia,Inhalants,0,0.0,2024-25
